id,velo_id,utilisateur,type_probleme,description,date_creation
10043,1497,gabriellemaitre,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495342+00:00
10044,1497,juliette07,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495351+00:00
10045,1497,rdavid,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495361+00:00
10046,1497,ncouturier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495371+00:00
10047,1497,hardyines,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495380+00:00
10048,1497,gilletlorraine,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495390+00:00
10049,1497,emileparent,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495400+00:00
10050,1497,fmenard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495410+00:00
10051,1497,alain89,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495420+00:00
10052,1497,yguyot,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495430+00:00
10053,1498,audrey72,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495439+00:00
10054,1498,guillonanne,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495450+00:00
10055,1498,marchandnicolas,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495459+00:00
10056,1498,simone26,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495469+00:00
10057,1498,marc33,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495478+00:00
10058,1498,reywilliam,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495488+00:00
10059,1498,rouxamelie,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495498+00:00
10060,1498,olivier23,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495508+00:00
10061,1498,nathalie86,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495518+00:00
10062,1498,ileroux,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495531+00:00
10063,1498,torresmargaret,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495541+00:00
10064,1499,brunbernard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495550+00:00
10065,1499,buissonalfred,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495561+00:00
10066,1499,buissonanais,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495570+00:00
10067,1499,ivalette,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495580+00:00
10068,1499,marc05,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495589+00:00
10069,1499,michel29,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495599+00:00
10070,1499,jacquottheophile,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495609+00:00
10071,1499,bernardle-goff,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495619+00:00
10072,1499,vdumont,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495629+00:00
10073,1499,delmasdavid,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495638+00:00
10074,1499,malletedouard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495648+00:00
10075,1499,lelievreclaudine,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495658+00:00
10076,1500,chevalierluc,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495667+00:00
10077,1500,reneechauveau,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495677+00:00
10078,1500,auguste69,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495687+00:00
10079,1500,olivieboulanger,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495696+00:00
10080,1500,legerelodie,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495706+00:00
10081,1500,christine61,Batterie faible,Batterie à 8.8% à la fin de la location.,2025-08-27T02:52:01.495715+00:00
10082,1500,antoine72,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495725+00:00
10083,1500,antoine75,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495735+00:00
10084,1500,lecomteyves,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495744+00:00
10085,1500,sylviearnaud,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495754+00:00
10086,1500,bertrand39,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495764+00:00
10087,1500,reywilliam,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495773+00:00
10088,1500,benjamin89,Batterie faible,Batterie à 9.8% à la fin de la location.,2025-08-27T02:52:01.495783+00:00
10089,1501,torresmargaret,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495793+00:00
10090,1501,emiliemartin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495803+00:00
10091,1501,etiennelaine,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495812+00:00
10092,1501,christophethomas,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495822+00:00
10093,1501,perezluce,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495832+00:00
10094,1501,susannepruvost,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495845+00:00
10095,1501,reneechauveau,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495855+00:00
10096,1501,brunetemilie,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495864+00:00
10097,1501,qlambert,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495874+00:00
10098,1501,odettedufour,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495883+00:00
10099,1501,veronique23,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495893+00:00
10100,1501,alexlombard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495903+00:00
10101,1501,therese13,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495913+00:00
10102,1502,isaac49,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495923+00:00
10103,1502,alexandria54,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495932+00:00
10104,1502,michelleclerc,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495942+00:00
10105,1502,marie49,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495952+00:00
10106,1502,vasseurcamille,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495962+00:00
10107,1502,aime28,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495972+00:00
10108,1502,danielhernandez,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495981+00:00
10109,1502,alphonsebegue,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.495991+00:00
10110,1502,aime89,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496000+00:00
10111,1502,rossiodette,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496010+00:00
10112,1502,clemence46,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496020+00:00
10113,1502,ebarbier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496030+00:00
10114,1503,praynaud,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496042+00:00
10115,1503,pottierhelene,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496052+00:00
10116,1503,jean80,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496061+00:00
10117,1503,christophe23,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496071+00:00
10118,1503,yves02,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496085+00:00
10119,1503,launaystephane,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496095+00:00
10120,1503,lacroixpenelope,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496105+00:00
10121,1503,camille93,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496115+00:00
10122,1503,wauger,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496125+00:00
10123,1503,legendrececile,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496135+00:00
10124,1503,odettedufour,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496144+00:00
10125,1504,hadam,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496157+00:00
10126,1504,alixlanglois,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496167+00:00
10127,1504,veronique64,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496177+00:00
10128,1504,elodie69,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496186+00:00
10129,1504,antoine04,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496196+00:00
10130,1504,perezluce,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496206+00:00
10131,1504,adrienrolland,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496215+00:00
10132,1504,le-rouxmichelle,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496225+00:00
10133,1504,alixvalentin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496236+00:00
10134,1504,valentine16,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496246+00:00
10135,1504,leonlesage,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496255+00:00
10136,1504,charles44,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496265+00:00
10137,1504,ipasquier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496275+00:00
10138,1505,patrick56,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496288+00:00
10139,1505,vdumont,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496298+00:00
10140,1505,maurice00,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496308+00:00
10141,1505,blondelzacharie,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496317+00:00
10142,1505,marie01,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496327+00:00
10143,1505,gerard93,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496337+00:00
10144,1505,charrierisaac,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496347+00:00
10145,1505,vrolland,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496357+00:00
10146,1505,charrierisaac,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496367+00:00
10147,1505,michaudsuzanne,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496376+00:00
10148,1505,dorotheegregoire,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496386+00:00
10149,1505,robingilles,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496396+00:00
10150,1506,bernadette01,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496405+00:00
10151,1506,adriencamus,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496415+00:00
10152,1506,alain56,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496425+00:00
10153,1506,urobin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496435+00:00
10154,1506,rogerpaul,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496444+00:00
10155,1506,georges64,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496454+00:00
10156,1506,tcamus,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496464+00:00
10157,1506,leleumargaux,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496476+00:00
10158,1506,remytecher,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496486+00:00
10159,1506,oprevost,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496496+00:00
10160,1506,xmarchand,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496505+00:00
10161,1506,suzanne99,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496515+00:00
10162,1507,bergerjoseph,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496524+00:00
10163,1507,leleumargaux,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496534+00:00
10164,1507,torresmargaret,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496544+00:00
10165,1507,lefortmarthe,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496553+00:00
10166,1507,roland92,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496563+00:00
10167,1507,yguillet,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496572+00:00
10168,1507,christophethomas,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496582+00:00
10169,1507,marc50,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496592+00:00
10170,1507,remymary,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496601+00:00
10171,1507,jeanleroy,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496611+00:00
10172,1507,maggie30,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496620+00:00
10173,1507,lefevrealexandrie,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496630+00:00
10174,1508,nicolebrunet,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496640+00:00
10175,1508,gilletlorraine,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496653+00:00
10176,1508,stephane64,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496664+00:00
10177,1508,richard68,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496674+00:00
10178,1508,hbonnin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496683+00:00
10179,1508,torresmargaret,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496693+00:00
10180,1508,agnes85,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496702+00:00
10181,1508,grenierthibault,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496712+00:00
10182,1508,christiane39,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496722+00:00
10183,1508,monique39,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496732+00:00
10184,1508,julien54,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496741+00:00
10185,1509,luce43,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496751+00:00
10186,1509,kgodard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496761+00:00
10187,1509,elise55,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496771+00:00
10188,1509,thoarau,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496780+00:00
10189,1509,carolinebourdon,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496793+00:00
10190,1509,henriroche,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496802+00:00
10191,1509,agatheperrier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496812+00:00
10192,1509,paultherese,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496821+00:00
10193,1509,susannepruvost,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496831+00:00
10194,1509,ngaillard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496841+00:00
10195,1509,buissonalfred,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496851+00:00
10196,1509,marie71,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496861+00:00
10197,1509,dorotheegregoire,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496871+00:00
10198,1510,tlefort,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496880+00:00
10199,1510,chauvetluce,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496893+00:00
10200,1510,buissonalfred,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496903+00:00
10201,1510,faurediane,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496912+00:00
10202,1510,morinsuzanne,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496922+00:00
10203,1510,voisinmaggie,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496932+00:00
10204,1510,adrienrolland,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496942+00:00
10205,1510,celinehoarau,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496952+00:00
10206,1510,bchauvin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496962+00:00
10207,1510,qclement,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496971+00:00
10208,1510,jeanninelebrun,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496981+00:00
10209,1511,clemence93,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.496991+00:00
10210,1511,helenechartier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497000+00:00
10211,1511,da-silvaanais,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497010+00:00
10212,1511,agnes85,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497019+00:00
10213,1511,chauveauanouk,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497029+00:00
10214,1511,qcourtois,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497039+00:00
10215,1511,luce04,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497048+00:00
10216,1511,suzanne84,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497058+00:00
10217,1511,georgesgallet,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497068+00:00
10218,1511,tmace,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497077+00:00
10219,1511,marie71,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497094+00:00
10220,1511,yguyot,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497104+00:00
10221,1512,alexlombard,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497117+00:00
10222,1512,devauxmichele,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497127+00:00
10223,1512,hruiz,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497137+00:00
10224,1512,bertrand39,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497146+00:00
10225,1512,dorotheegregoire,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497156+00:00
10226,1512,wagnermartine,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497166+00:00
10227,1512,francoisedijoux,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497176+00:00
10228,1512,ruizauguste,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497186+00:00
10229,1512,vraymond,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497196+00:00
10230,1512,helenerodriguez,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497205+00:00
10231,1512,ebarbier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497215+00:00
10232,1512,fischerpaul,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497225+00:00
10233,1513,aboutin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497234+00:00
10234,1513,leonlesage,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497244+00:00
10235,1513,sophiemasson,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497254+00:00
10236,1513,wlambert,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497264+00:00
10237,1513,thibautweber,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497274+00:00
10238,1513,ines78,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497283+00:00
10239,1513,gabrielle67,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497293+00:00
10240,1513,andreeric,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497302+00:00
10241,1513,robertgilles,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497312+00:00
10242,1513,yves02,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497322+00:00
10243,1513,wagnermartine,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497331+00:00
10244,1513,alain16,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497341+00:00
10245,1513,noel88,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497350+00:00
10246,1514,elebon,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497360+00:00
10247,1514,charlesdurand,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497370+00:00
10248,1514,ileroux,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497379+00:00
10249,1514,daniellaporte,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497389+00:00
10250,1514,bernadette01,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497399+00:00
10251,1514,denise81,Batterie faible,Batterie à 9.4% à la fin de la location.,2025-08-27T02:52:01.497408+00:00
10252,1514,ngillet,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497418+00:00
10253,1514,sebastienleleu,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497430+00:00
10254,1514,rousseautimothee,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497440+00:00
10255,1514,antoineodette,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497449+00:00
10256,1514,virginie25,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497459+00:00
10257,1514,bergerjoseph,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497469+00:00
10258,1515,vvincent,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497479+00:00
10259,1515,gcollet,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497488+00:00
10260,1515,bergerjoseph,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497498+00:00
10261,1515,rodriguezrobert,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497508+00:00
10262,1515,josette10,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497517+00:00
10263,1515,edaniel,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497527+00:00
10264,1515,schneiderbenjamin,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497536+00:00
10265,1515,claudine93,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497546+00:00
10266,1515,phoarau,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497556+00:00
10267,1515,michelle39,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497565+00:00
10268,1515,dominique00,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497575+00:00
10269,1515,ifournier,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497585+00:00
10270,1516,vvincent,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497595+00:00
10271,1516,suzanne84,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497604+00:00
10272,1516,ines78,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497614+00:00
10273,1516,michel29,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497624+00:00
10274,1516,brunetemilie,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497633+00:00
10275,1516,dominique00,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497643+00:00
10276,1516,genevieve01,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497652+00:00
10277,1516,elebon,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497662+00:00
10278,1516,pottierhelene,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497695+00:00
10279,1516,gantoine,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497706+00:00
10280,1516,antoine72,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497715+00:00
10281,1516,ines11,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497725+00:00
10282,1516,jdelahaye,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497735+00:00
10283,1517,honorethomas,Batterie faible,Batterie à 0.0% à la fin de la location.,2025-08-27T02:52:01.497745+00:00
